transaction_id,account_id,transaction_type,transaction_amount,transaction_date,transaction_mode,merchant_category
T01706,A0482,CREDIT,463849.21,2026-07-15,Credit Card,Entertainment
T04572,A0289,CREDIT,349455.55,2026-05-23,Debit Card,Grocery
T02610,A0430,CREDIT,496536.9,2025-02-18,Debit Card,Retail
T06575,A0448,CREDIT,264784.12,2025-03-14,Credit Card,Entertainment
T07966,A0325,CREDIT,391190.4,2025-03-09,Debit Card,Restaurant
T06730,A0091,DEBIT,383532.8,2026-04-28,Net Banking,Restaurant
T04727,A0354,CREDIT,22543.63,2025-02-04,Debit Card,Entertainment
T03178,A0315,CREDIT,111891.22,2024-04-13,ATM,Travel
T03605,A0548,CREDIT,497450.95,2026-07-01,UPI,Healthcare
T03336,A0086,DEBIT,422916.97,2025-09-12,Debit Card,Travel
T04733,A0410,DEBIT,241610.12,2024-02-17,UPI,Healthcare
T02805,A0113,CREDIT,388557.78,2024-11-11,Debit Card,Retail
T01951,A0400,CREDIT,51917.78,2024-06-30,Debit Card,Online Shopping
T02333,A0113,DEBIT,131145.72,2025-07-04,UPI,Healthcare
T08987,A0246,CREDIT,446837.94,2026-05-03,ATM,Entertainment
T06179,A0298,CREDIT,405460.84,2024-11-22,Mobile Banking,Entertainment
T07015,A0209,CREDIT,462928.07,2025-05-01,Mobile Banking,Grocery
T03791,A0442,CREDIT,110356.74,2025-07-26,Credit Card,Education
T08636,A0194,DEBIT,433838.04,2024-11-02,ATM,Restaurant
T03792,A0521,DEBIT,364029.82,2025-01-25,Debit Card,Healthcare
T05767,A0070,CREDIT,43384.62,2026-07-13,Net Banking,Retail
,A0474,CREDIT,43895.26,2025-01-11,Debit Card,Travel
T01625,A0059,DEBIT,119484.67,2026-07-27,ATM,Travel
T07937,A0021,CREDIT,184153.4,2026-08-01,Credit Card,Healthcare
T03584,A0390,CREDIT,151032.76,2026-03-17,Credit Card,Healthcare
T04956,A0096,DEBIT,221869.04,2026-05-25,Debit Card,Restaurant
T08983,A0012,CREDIT,399899.82,2024-12-24,Net Banking,Retail
T04864,A0438,CREDIT,131866.52,2024-08-08,Debit Card,Entertainment
T00944,A0075,CREDIT,239201.69,2025-03-28,UPI,Entertainment
T06705,A0219,DEBIT,564.59,2024-05-30,Debit Card,Retail
T06550,A0009,DEBIT,84653.58,2024-11-13,Credit Card,Restaurant
T00573,A0113,CREDIT,409481.33,2025-08-03,Mobile Banking,Restaurant
T03292,A0071,DEBIT,293914.17,2025-07-19,UPI,Grocery
T02485,A0119,CREDIT,296029.64,2026-03-24,ATM,Retail
T03364,A0277,DEBIT,32109.24,2026-08-02,Credit Card,Entertainment
T07513,A0017,CREDIT,223163.71,2026-07-28,ATM,Fuel
T01245,A0205,CREDIT,478867.08,2025-09-03,Net Banking,Online Shopping
T01284,A0305,CREDIT,449271.0,2024-11-05,ATM,Restaurant
T08436,A0414,DEBIT,228508.26,2025-03-30,Net Banking,Healthcare
T07426,A0066,DEBIT,216145.13,2025-08-31,ATM,Grocery
T00043,A0461,DEBIT,74576.4,2026-01-15,Debit Card,Online Shopping
T01568,A0028,CREDIT,490354.38,2025-08-08,UPI,Restaurant
T03105,A0403,CREDIT,371852.92,2025-08-19,Mobile Banking,Entertainment
T04680,A0413,DEBIT,220703.92,2025-04-15,Credit Card,Fuel
T02031,A0051,CREDIT,316095.92,2024-08-12,Mobile Banking,Utilities
T01724,A0296,CREDIT,476548.14,2024-05-09,UPI,Utilities
T02315,A0074,DEBIT,94814.3,2025-11-29,Credit Card,Entertainment
T02107,A0166,CREDIT,356875.76,2025-07-17,UPI,Grocery
T01881,A0188,CREDIT,368510.29,2025-06-11,Mobile Banking,Fuel
T02846,A0469,CREDIT,258218.44,2025-11-06,Net Banking,Utilities
T01934,A0073,DEBIT,39395.3,2025-11-30,Mobile Banking,Retail
T09232,A0188,CREDIT,83345.65,2026-03-19,ATM,Grocery
T05306,A0290,CREDIT,232482.0,2024-01-13,ATM,Restaurant
T04926,A0462,DEBIT,223431.07,2025-10-01,Mobile Banking,Retail
T08497,A0500,DEBIT,112953.28,2024-06-04,Net Banking,Fuel
T07216,A0483,CREDIT,410115.5,2025-10-11,ATM,Retail
T05831,A0215,CREDIT,198373.19,2024-09-06,UPI,Education
T02516,A0557,CREDIT,5087.2,2025-04-21,Credit Card,Fuel
T09662,A0245,DEBIT,-7088.84,2024-02-27,UPI,Restaurant
T03144,A0343,DEBIT,291365.65,2024-06-10,Mobile Banking,Grocery
T04965,A0140,DEBIT,191915.96,2025-05-17,ATM,Grocery
T00648,A0483,DEBIT,326650.68,2024-02-03,Debit Card,Healthcare
T05310,A0347,CREDIT,151900.02,2024-02-14,Debit Card,Fuel
T05300,A0490,CREDIT,435718.37,2026-08-24,UPI,Education
T06615,A0523,DEBIT,336276.17,2026-03-04,Debit Card,Retail
T02538,A0432,CREDIT,107025.56,2025-01-23,UPI,Retail
T01725,A0035,CREDIT,331190.56,2025-07-09,Credit Card,Fuel
T00826,A0223,DEBIT,230228.51,2026-06-17,Mobile Banking,Travel
T00462,A0466,CREDIT,272586.1,2026-08-29,Credit Card,Grocery
T09279,A0194,CREDIT,59170.7,2024-12-12,ATM,Restaurant
T03959,A0011,DEBIT,478323.47,2025-01-24,Net Banking,Utilities
T04408,A0516,DEBIT,294881.17,2025-07-08,Net Banking,Entertainment
T05918,A0064,DEBIT,107330.82,2026-07-09,Credit Card,Travel
T03708,A0343,CREDIT,293757.84,2026-05-18,ATM,Entertainment
T01992,A0512,CREDIT,196009.4,2026-04-16,ATM,Fuel
T05051,A0378,DEBIT,120155.05,2026-08-07,Mobile Banking,Fuel
T09422,A0191,DEBIT,28369.45,2025-06-11,UPI,Fuel
T08386,A0255,CREDIT,38904.36,2024-11-02,Mobile Banking,Grocery
T07986,A0543,CREDIT,287128.0,2024-01-27,ATM,Grocery
T01170,A0053,CREDIT,108667.35,2025-07-18,ATM,Healthcare
T07716,A0306,CREDIT,458442.53,2026-05-15,Mobile Banking,Retail
T01526,A0217,DEBIT,96316.65,2025-06-24,Debit Card,Utilities
T00664,A0287,DEBIT,10555.63,2023-05-17,UPI,Education
T01935,A0233,DEBIT,103650.05,2024-11-17,ATM,Healthcare
T03933,A0492,DEBIT,169102.16,2024-09-16,Credit Card,Fuel
T09323,A0265,CREDIT,497625.19,2025-12-04,Credit Card,Fuel
T00380,A0277,CREDIT,321242.32,2024-09-11,ATM,Education
T01255,A0183,DEBIT,306579.72,2026-02-17,UPI,Restaurant
T01310,A0196,CREDIT,8208.38,2024-10-29,UPI,Travel
T06054,A0260,CREDIT,282574.69,2025-02-11,Credit Card,Online Shopping
T06330,A0406,DEBIT,72332.48,2026-07-20,Net Banking,Grocery
T04454,A0071,DEBIT,394378.61,2025-03-07,Mobile Banking,Restaurant
T05816,A0190,DEBIT,120402.42,2025-08-16,Debit Card,Online Shopping
T03690,A0386,DEBIT,257129.7,2026-03-19,UPI,Healthcare
T08162,A0538,DEBIT,418886.93,2024-01-28,Net Banking,Education
T02125,A0225,CREDIT,65379.19,2025-03-25,Credit Card,Utilities
T02268,A0050,CREDIT,148382.04,2024-07-06,ATM,Healthcare
T07902,A0280,CREDIT,113335.75,2025-11-29,UPI,Entertainment
T08609,A0362,CREDIT,104106.28,2025-03-08,Net Banking,Restaurant
T06180,A0493,CREDIT,176960.42,2024-01-13,Debit Card,Retail
T05394,A0079,CREDIT,339869.69,2025-09-27,Debit Card,Grocery
T08732,A0039,CREDIT,237968.11,2026-08-07,ATM,Grocery
T06955,A0191,CREDIT,273040.2,2026-07-18,Net Banking,Utilities
T05088,A0073,DEBIT,305686.69,2026-08-18,Net Banking,Online Shopping
T00888,A0066,DEBIT,364109.17,2025-09-15,Credit Card,Fuel
T06520,A0540,DEBIT,430321.22,2024-03-22,ATM,Education
T02187,A0181,CREDIT,300506.43,2024-07-09,Net Banking,Entertainment
T02042,A0233,DEBIT,26714.73,2025-08-06,ATM,Travel
T02839,A0146,CREDIT,164350.93,2024-07-23,Credit Card,Retail
T02490,A0465,CREDIT,422944.57,2024-05-06,Credit Card,Restaurant
T00511,A0198,CREDIT,268023.49,2025-06-14,Net Banking,Grocery
T02539,A0513,DEBIT,156049.58,2024-09-22,UPI,Education
T07749,A0463,CREDIT,350320.15,2025-12-24,Credit Card,Travel
T06912,A0477,DEBIT,71498.54,2025-05-17,ATM,Retail
T05362,A0410,DEBIT,408229.15,2026-01-06,Credit Card,Healthcare
T02862,A0514,CREDIT,349986.17,2026-04-14,Credit Card,Utilities
T02169,A0219,CREDIT,226457.31,2025-02-26,ATM,Entertainment
T02144,A0138,DEBIT,441043.89,2024-04-30,UPI,Restaurant
T04100,A0508,DEBIT,54221.86,2026-03-12,ATM,Healthcare
T04196,A0478,CREDIT,314102.01,2025-02-26,Debit Card,Utilities
T05154,A0129,CREDIT,118916.3,2026-08-14,UPI,Utilities
T08355,A0466,DEBIT,155765.57,2024-04-07,UPI,Education
T01023,A0274,CREDIT,164039.21,2025-01-18,Mobile Banking,Grocery
T03796,A0284,DEBIT,451285.14,2024-03-22,Net Banking,Fuel
T03720,A0038,DEBIT,233260.88,2026-05-25,Net Banking,Online Shopping
T07923,A0152,CREDIT,167118.84,2025-10-24,Mobile Banking,Restaurant
T08511,A0359,CREDIT,272283.42,2024-12-01,Credit Card,Utilities
T08076,A0095,DEBIT,476538.75,2024-01-09,Mobile Banking,Retail
T07579,A0436,CREDIT,37943.79,2024-03-04,Net Banking,Travel
T03766,A0328,DEBIT,203447.94,2026-05-09,Mobile Banking,Healthcare
T04909,A0337,DEBIT,130974.71,2025-05-28,Credit Card,Healthcare
T01494,A0117,DEBIT,168831.17,2025-05-27,Net Banking,Entertainment
T08649,A0047,CREDIT,36723.34,2023-01-26,Mobile Banking,Grocery
T09156,A0395,DEBIT,8702.54,2026-07-26,Mobile Banking,Travel
T02226,A0487,DEBIT,176273.2,2026-05-10,Mobile Banking,Travel
T07179,A0130,CREDIT,126116.37,2026-03-23,Net Banking,Retail
T04967,A0277,CREDIT,490626.11,2025-11-22,Mobile Banking,Online Shopping
T07912,A0464,DEBIT,163169.36,2024-01-02,Debit Card,Healthcare
T07382,A0045,DEBIT,365137.77,2026-03-24,Mobile Banking,Restaurant
T05983,A0026,DEBIT,496985.18,2025-07-20,Mobile Banking,Online Shopping
T08926,A0342,CREDIT,86163.93,2026-06-30,UPI,Online Shopping
T09710,A0427,CREDIT,-2950.42,2025-04-27,Credit Card,Online Shopping
T03994,A0057,DEBIT,202954.79,2024-05-14,Credit Card,Utilities
T08105,A0569,DEBIT,469009.0,2024-08-02,ATM,Utilities
T09595,A9999,DEBIT,39399.46,2026-01-10,Net Banking,Healthcare
T02058,A0392,DEBIT,203005.51,2024-05-21,Net Banking,Retail
T00537,A0049,DEBIT,149292.06,2025-04-10,Credit Card,Online Shopping
T04856,A0288,DEBIT,133312.29,2026-03-18,Credit Card,Healthcare
T02051,A0265,DEBIT,22797.43,2024-12-26,Net Banking,Fuel
T03262,A0139,CREDIT,3953.07,2025-02-21,ATM,Travel
T09552,,CREDIT,10619.11,2023-04-30,Debit Card,Grocery
T06926,A0105,DEBIT,70892.3,2025-01-21,Credit Card,Utilities
T04231,A0524,DEBIT,111663.5,2026-07-19,ATM,Online Shopping
T01791,A0392,CREDIT,364805.17,2025-02-05,UPI,Education
T09123,A0453,CREDIT,186702.85,2025-08-19,UPI,Travel
T09556,,CREDIT,8804.2,2024-02-16,Debit Card,Entertainment
T07866,A0005,DEBIT,413987.71,2024-11-27,ATM,Fuel
T00417,A0486,CREDIT,460459.96,2024-03-02,Debit Card,Utilities
T00580,A0510,CREDIT,122259.47,2026-01-28,Mobile Banking,Healthcare
T08780,A0400,DEBIT,228829.48,2024-12-09,Credit Card,Online Shopping
T00951,A0451,CREDIT,488616.78,2026-08-26,ATM,Entertainment
T07301,A0246,DEBIT,181685.0,2025-06-21,Net Banking,Utilities
T00214,A0082,DEBIT,199182.41,2024-06-20,Credit Card,Entertainment
T03230,A0122,DEBIT,457997.72,2024-02-03,Mobile Banking,Online Shopping
T03697,A0222,DEBIT,163841.2,2024-05-30,UPI,Travel
T08337,A0424,CREDIT,267548.7,2026-06-08,Mobile Banking,Travel
T00666,A0211,DEBIT,352657.07,2026-04-12,Debit Card,Travel
T02409,A0334,DEBIT,298684.13,2025-09-07,Credit Card,Utilities
T01589,A0083,DEBIT,230503.51,2025-11-28,Debit Card,Utilities
T01651,A0396,CREDIT,342485.56,2024-03-15,Debit Card,Travel
T03244,A0256,CREDIT,59573.3,2024-10-17,UPI,Online Shopping
T06814,A0222,CREDIT,186912.73,2025-08-06,Credit Card,Travel
T00643,A0081,CREDIT,391215.44,2024-11-01,UPI,Online Shopping
T03726,A0460,DEBIT,461666.08,2025-06-06,Mobile Banking,Healthcare
T01667,A0200,CREDIT,445280.78,2024-04-20,ATM,Travel
T01517,A0082,DEBIT,453169.07,2025-11-04,Debit Card,Online Shopping
T00074,A0488,CREDIT,450732.35,2025-11-19,ATM,Healthcare
T02808,A0455,DEBIT,457431.94,2025-08-29,Net Banking,Travel
T04056,A0410,CREDIT,62844.2,2026-04-21,ATM,Utilities
T00597,A0309,DEBIT,42890.4,2025-08-03,Mobile Banking,Entertainment
T09542,,DEBIT,49218.35,2026-07-19,Debit Card,Entertainment
T07918,A0224,DEBIT,323198.25,2024-06-13,Net Banking,Education
T08640,A0525,CREDIT,275823.01,2025-11-29,Debit Card,Retail
T08847,A0396,CREDIT,423745.72,2025-09-23,Mobile Banking,Education
T09469,A0371,DEBIT,166502.95,2025-11-12,Debit Card,Education
T08703,A0228,DEBIT,367988.26,2025-05-09,Mobile Banking,Online Shopping
T08949,A0215,CREDIT,134358.61,2024-02-15,UPI,Utilities
T01735,A0201,DEBIT,497096.53,2024-02-09,Mobile Banking,Education
T05079,A0279,CREDIT,366563.13,2024-07-11,Credit Card,Fuel
T07491,A0314,DEBIT,406860.83,2026-02-04,ATM,Restaurant
T04012,A0290,CREDIT,486800.42,2026-07-14,Credit Card,Utilities
T02074,A0033,DEBIT,141331.52,2026-05-04,Credit Card,Online Shopping
T01929,A0406,DEBIT,155876.73,2025-06-02,Credit Card,Fuel
T03443,A0039,CREDIT,263209.05,2025-09-01,Net Banking,Travel
T08365,A0300,CREDIT,229106.25,2025-09-08,Debit Card,Healthcare
T01202,A0073,CREDIT,291419.18,2026-06-11,Credit Card,Utilities
T02595,A0157,CREDIT,138103.37,2024-03-19,Net Banking,Entertainment
T05642,A0069,CREDIT,290217.9,2026-08-10,Credit Card,Entertainment
T05774,A0318,CREDIT,323868.08,2025-07-31,Net Banking,Entertainment
T08915,A0440,CREDIT,285988.39,2024-10-13,Credit Card,Education
T09712,A0490,TRANSFER,3169.47,2024-03-03,Credit Card,Online Shopping
T07950,A0492,DEBIT,156722.75,2026-08-08,Net Banking,Restaurant
T04676,A0105,DEBIT,194499.06,2026-04-22,ATM,Education
T03340,A0515,DEBIT,190056.71,2024-08-01,ATM,Entertainment
T01240,A0084,DEBIT,231398.36,2026-07-11,Mobile Banking,Restaurant
T05844,A0429,CREDIT,318607.43,2025-03-28,Debit Card,Fuel
T07509,A0258,CREDIT,251708.17,2026-03-22,ATM,Utilities
T04096,A0050,DEBIT,104833.58,2026-08-12,ATM,Retail
T08394,A0062,DEBIT,293432.14,2026-04-16,UPI,Fuel
T06990,A0106,DEBIT,396240.67,2024-06-12,Mobile Banking,Restaurant
T03968,A0553,CREDIT,143781.07,2024-06-16,ATM,Travel
T03992,A0085,DEBIT,180490.07,2025-01-10,Debit Card,Online Shopping
T09606,A9999,DEBIT,21003.6,2023-02-19,Debit Card,Retail
T03114,A0214,CREDIT,68438.91,2026-04-29,UPI,Utilities
T09777,A0426,CREDIT,21148.55,2026-05-17,Telegram,Utilities
T06074,A0389,DEBIT,103519.46,2026-01-16,UPI,Entertainment
T06309,A0508,DEBIT,347079.69,2025-11-24,Debit Card,Grocery
T09187,A0485,DEBIT,275376.34,2025-03-22,ATM,Utilities
T05322,A0155,DEBIT,144919.48,2024-04-03,Net Banking,Entertainment
T07332,A0158,CREDIT,97458.4,2024-11-19,Net Banking,Entertainment
T08894,A0009,CREDIT,383222.83,2026-05-30,Credit Card,Entertainment
T04503,A0402,CREDIT,47140.68,2024-06-04,ATM,Healthcare
T03819,A0417,DEBIT,393586.47,2024-03-14,Debit Card,Healthcare
T09573,A9999,DEBIT,33106.98,2023-11-06,Net Banking,Grocery
T06860,A0552,CREDIT,413227.35,2024-05-19,Credit Card,Grocery
T04237,A0448,CREDIT,245079.36,2025-12-15,Credit Card,Travel
T01059,A0500,DEBIT,303353.25,2026-06-10,Mobile Banking,Healthcare
T07170,A0082,DEBIT,380953.46,2025-07-14,Credit Card,Education
T08115,A0348,CREDIT,405397.22,2024-07-19,ATM,Restaurant
T00040,A0003,CREDIT,273813.9,2024-03-10,UPI,Healthcare
T05986,A0189,CREDIT,388968.9,2024-03-11,UPI,Healthcare
T05713,A0031,CREDIT,318810.18,2025-03-10,Credit Card,Healthcare
T06757,A0507,DEBIT,448382.14,2026-06-19,UPI,Fuel
T06725,A0299,DEBIT,492147.67,2025-09-20,Net Banking,Grocery
T08238,A0537,DEBIT,408002.38,2026-02-27,Credit Card,Utilities
T01954,A0111,DEBIT,294446.08,2025-02-09,Credit Card,Entertainment
T04020,A0474,DEBIT,82478.98,2026-06-06,Credit Card,Utilities
T04585,A0529,DEBIT,485037.09,2024-07-08,ATM,Entertainment
T00278,A0135,DEBIT,376158.01,2025-08-17,UPI,Restaurant
T01897,A0162,DEBIT,337202.8,2025-08-27,Debit Card,Grocery
T05907,A0285,CREDIT,15945.33,2026-05-26,Mobile Banking,Grocery
T06142,A0230,DEBIT,151528.09,2024-07-08,Debit Card,Healthcare
T04700,A0168,CREDIT,21141.42,2026-06-11,Debit Card,Retail
T01095,A0339,CREDIT,284971.7,2026-06-15,Net Banking,Healthcare
T08165,A0460,DEBIT,382787.47,2025-04-04,Net Banking,Fuel
T01911,A0234,CREDIT,440179.1,2024-05-20,Debit Card,Healthcare
T07869,A0465,CREDIT,96734.93,2025-08-10,UPI,Fuel
T02466,A0218,DEBIT,103371.38,2024-03-12,Debit Card,Education
T06543,A0088,DEBIT,124850.66,2025-07-09,Mobile Banking,Retail
T09752,A0510,TRANSFER,40736.45,2024-09-03,ATM,Education
T06707,A0264,CREDIT,155124.73,2025-08-12,Mobile Banking,Restaurant
T09579,A9999,CREDIT,36393.64,2023-10-18,Mobile Banking,Entertainment
T07628,A0121,DEBIT,212638.48,2026-06-06,Mobile Banking,Online Shopping
T07061,A0312,CREDIT,83317.35,2025-04-27,Debit Card,Fuel
T02415,A0147,DEBIT,247377.27,2025-03-11,Debit Card,Education
T08765,A0544,DEBIT,384209.77,2026-07-29,UPI,Education
T01473,A0352,DEBIT,168656.19,2024-04-17,Credit Card,Education
T05299,A0001,CREDIT,236087.21,2024-06-25,UPI,Education
T06138,A0227,CREDIT,365262.65,2026-04-13,Net Banking,Retail
T01348,A0461,CREDIT,374329.39,2024-05-10,Credit Card,Fuel
T06864,A0455,DEBIT,462444.15,2026-02-14,Credit Card,Education
T09562,,DEBIT,35324.53,2026-05-17,Mobile Banking,Online Shopping
T02054,A0156,DEBIT,265016.85,2025-02-19,Debit Card,Education
T05118,A0158,CREDIT,452891.79,2026-04-28,ATM,Retail
T07718,A0024,CREDIT,209941.03,2025-08-16,Credit Card,Utilities
T05608,A0393,DEBIT,358371.97,2026-05-25,Net Banking,Healthcare
T07461,A0547,CREDIT,325307.69,2024-01-31,Net Banking,Utilities
T06985,A0081,CREDIT,163299.75,2025-02-19,Debit Card,Online Shopping
T09786,A0061,DEBIT,4898.68,2023-08-03,Telegram,Travel
T07131,A0224,CREDIT,44828.08,2026-07-16,Debit Card,Grocery
T07207,A0328,DEBIT,384128.95,2026-08-12,Net Banking,Online Shopping
T04024,A0129,DEBIT,235503.06,2026-06-03,Credit Card,Retail
T01653,A0054,DEBIT,254587.0,2024-07-06,Credit Card,Fuel
T06717,A0507,DEBIT,352483.28,2024-10-28,Mobile Banking,Restaurant
T02854,A0007,CREDIT,89403.49,2026-01-23,Mobile Banking,Restaurant
T09742,A0005,TRANSFER,40546.47,2026-08-08,Credit Card,Fuel
T07858,A0131,CREDIT,242003.6,2025-09-08,Debit Card,Grocery
T02821,A0063,CREDIT,201169.35,2024-06-15,Net Banking,Retail
T04638,A0431,DEBIT,398954.12,2026-03-09,UPI,Retail
T05467,A0317,CREDIT,259068.44,2025-06-01,ATM,Utilities
T02651,A0237,DEBIT,116413.01,2025-07-17,UPI,Online Shopping
T09068,A0566,DEBIT,180717.27,2026-02-03,UPI,Online Shopping
T05141,A0545,CREDIT,296804.55,2025-05-12,Credit Card,Travel
T07985,A0056,CREDIT,172263.6,2024-09-14,Mobile Banking,Fuel
T05571,A0114,CREDIT,489353.38,2025-02-21,Debit Card,Entertainment
T06290,A0431,DEBIT,9291.41,2024-02-19,UPI,Restaurant
T06542,A0277,DEBIT,463276.6,2024-02-24,ATM,Utilities
T06135,A0228,DEBIT,257655.12,2025-03-31,Debit Card,Healthcare
T06397,A0457,CREDIT,335604.56,2025-08-11,Debit Card,Healthcare
T03574,A0542,DEBIT,40555.39,2024-04-22,Net Banking,Online Shopping
T02870,A0139,CREDIT,475662.8,2024-07-09,Net Banking,Education
T09028,A0071,CREDIT,208774.19,2024-07-11,Mobile Banking,Online Shopping
T00529,A0432,DEBIT,158959.87,2024-11-23,ATM,Travel
T04375,A0374,DEBIT,134588.3,2025-04-16,Mobile Banking,Utilities
T02165,A0014,DEBIT,435070.86,2024-10-09,ATM,Travel
T03565,A0564,CREDIT,342602.15,2024-03-19,Mobile Banking,Healthcare
T09439,A0298,CREDIT,243688.93,2024-07-06,Net Banking,Grocery
T01448,A0169,DEBIT,79680.08,2024-11-30,Net Banking,Healthcare
T05403,A0322,DEBIT,472205.42,2025-09-01,Net Banking,Restaurant
T04343,A0531,CREDIT,479996.86,2024-06-20,Credit Card,Fuel
,A0336,CREDIT,48812.71,2023-05-30,Net Banking,Entertainment
T04753,A0393,CREDIT,430771.53,2024-06-15,Credit Card,Utilities
T06434,A0054,DEBIT,315076.17,2024-01-20,Net Banking,Online Shopping
T08908,A0338,DEBIT,10466.64,2025-02-26,Credit Card,Retail
T08395,A0430,DEBIT,46123.1,2025-02-09,Credit Card,Grocery
T05240,A0209,CREDIT,392051.27,2025-01-04,ATM,Grocery
T05791,A0235,DEBIT,178263.95,2024-06-30,Debit Card,Entertainment
T07307,A0305,CREDIT,214355.15,2025-08-02,Debit Card,Grocery
T07031,A0450,CREDIT,316206.42,2026-04-13,Net Banking,Healthcare
T00777,A0086,CREDIT,201657.22,2026-05-08,Credit Card,Education
T05905,A0099,CREDIT,259492.51,2026-02-02,UPI,Restaurant
T08246,A0346,CREDIT,288470.1,2024-03-06,Credit Card,Travel
T05561,A0120,DEBIT,345609.14,2024-05-16,UPI,Utilities
T02611,A0356,CREDIT,408297.68,2024-02-14,ATM,Online Shopping
T06216,A0092,DEBIT,387025.86,2024-04-06,Credit Card,Retail
T06964,A0174,DEBIT,449490.62,2025-07-22,Debit Card,Utilities
T03444,A0068,DEBIT,260568.46,2026-01-14,UPI,Restaurant
T01067,A0284,DEBIT,391876.53,2024-11-28,Credit Card,Restaurant
T08645,A0425,DEBIT,36174.37,2024-07-06,ATM,Healthcare
T05624,A0261,CREDIT,71190.35,2026-04-19,ATM,Education
T09581,A9999,CREDIT,4623.51,2024-09-24,Debit Card,Online Shopping
T08771,A0418,CREDIT,475173.03,2024-10-06,Net Banking,Restaurant
T07878,A0107,DEBIT,77750.66,2024-07-21,UPI,Entertainment
T00640,A0509,CREDIT,416218.21,2025-08-07,Credit Card,Education
T04243,A0138,CREDIT,120389.49,2024-02-09,ATM,Education
T06015,A0019,CREDIT,430460.75,2025-05-24,UPI,Retail
T01700,A0244,DEBIT,66264.9,2025-05-22,Net Banking,Fuel
T01889,A0456,CREDIT,365505.27,2025-07-04,Net Banking,Fuel
T04081,A0361,CREDIT,263768.37,2025-12-02,Debit Card,Healthcare
T06511,A0163,DEBIT,192515.14,2025-04-30,Mobile Banking,Entertainment
T04677,A0463,CREDIT,2654.01,2025-07-13,UPI,Travel
T05350,A0512,DEBIT,33627.59,2024-06-23,Credit Card,Education
T05198,A0511,DEBIT,389451.91,2026-01-15,Mobile Banking,Retail
T07656,A0120,CREDIT,330882.5,2026-08-11,ATM,Grocery
T09010,A0557,CREDIT,67894.52,2025-02-16,Credit Card,Fuel
T06695,A0078,DEBIT,302473.71,2024-02-07,Net Banking,Online Shopping
T02721,A0232,DEBIT,290489.54,2026-04-12,Net Banking,Education
T02574,A0164,CREDIT,172285.96,2025-04-10,UPI,Retail
T00270,A0151,DEBIT,73020.76,2025-11-12,Mobile Banking,Retail
T08757,A0227,DEBIT,289862.78,2026-05-06,UPI,Retail
T06482,A0400,DEBIT,105339.79,2026-04-27,Debit Card,Restaurant
T05065,A0544,CREDIT,257848.24,2026-01-25,Mobile Banking,Entertainment
T05449,A0225,DEBIT,372003.32,2024-06-06,ATM,Fuel
T09221,A0164,CREDIT,33124.13,2024-11-20,ATM,Fuel
T05474,A0260,DEBIT,437631.76,2025-03-16,Credit Card,Healthcare
T08591,A0183,CREDIT,150723.0,2026-01-24,Net Banking,Travel
T02355,A0209,CREDIT,407297.23,2025-02-21,Mobile Banking,Online Shopping
T04684,A0072,CREDIT,21298.34,2026-04-28,Debit Card,Online Shopping
T00146,A0196,CREDIT,499202.71,2026-02-09,Mobile Banking,Education
T06508,A0377,DEBIT,491933.48,2025-11-27,Credit Card,Fuel
T07997,A0359,DEBIT,79893.53,2025-08-16,ATM,Fuel
T05426,A0186,CREDIT,394906.36,2024-04-01,Credit Card,Grocery
T05280,A0517,CREDIT,478505.17,2024-01-17,Debit Card,Retail
T04835,A0301,CREDIT,474451.44,2026-07-26,ATM,Healthcare
T06238,A0217,DEBIT,264796.01,2024-04-17,Mobile Banking,Travel
T04063,A0530,CREDIT,293232.63,2026-05-14,ATM,Utilities
T00688,A0038,DEBIT,240155.93,2026-05-14,Net Banking,Travel
T00325,A0128,DEBIT,7048.74,2024-07-13,Mobile Banking,Retail
,A0209,CREDIT,36593.14,2024-02-14,Mobile Banking,Restaurant
T02309,A0385,CREDIT,188504.4,2024-11-24,Mobile Banking,Restaurant
T00669,A0056,DEBIT,450222.65,2025-12-23,Net Banking,Entertainment
T03587,A0306,CREDIT,313142.11,2024-04-14,Debit Card,Grocery
